wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.07163,0.919902,0.590654,45.6454,45.7384,1.03078,0.0466756,45.8301,1.03284,410.857
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.12814,0.860324,0.546973,44.6846,45.3968,1.05373,0.0463576,45.4878,1.05584,821.214
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.918125,0.675804,0.524278,43.232,45.081,1.34845,0.0463366,45.1713,1.35115,2842.46
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.947644,0.764947,0.5961,37.9558,44.1367,1.29072,0.0453365,44.2251,1.29331,2242.16
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.619247,0.40521,0.327933,54.6704,47.6779,1.7375,0.0493165,47.7734,1.74098,5489.64
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.743456,0.469559,0.392944,59.0553,48.9168,2.22546,0.05104,49.0148,2.22992,8855.58
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.491412,0.325802,0.263441,60.6091,48.9774,1.90233,0.0507779,49.0755,1.90614,6810.64
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.417442,0.562238,0.400452,89.5049,48.699,1.21084,0.0498101,48.7966,1.21327,1613.44
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.416248,0.401876,0.34923,91.8255,49.0995,1.32663,0.0503253,49.1979,1.32929,2869.62
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.450506,0.175532,0.200295,67.6648,50.2416,2.71606,0.0528517,50.3423,2.7215,14421.4
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.84325,0.893601,0.541961,27.9268,42.0621,1.06528,0.0430412,42.1464,1.06741,393.327
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.21869,0.817853,0.548792,27.2161,41.8452,1.0786,0.0428379,41.929,1.08077,537.824
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.882451,0.680059,0.4449,39.5201,42.8224,1.13731,0.0438718,42.9082,1.13959,678.089
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.432427,0.303819,0.288308,91.1881,50.2839,1.85858,0.0520382,50.3847,1.86231,6428.92
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.484794,0.19148,0.248461,48.419,48.0903,2.7617,0.0507503,48.1867,2.76723,13847.7
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.644426,0.419776,0.351365,24.5251,39.7264,1.08378,0.0407286,39.8061,1.08595,1741.76
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.486878,0.540284,0.525114,81.9755,47.8224,1.14143,0.0488659,47.9182,1.14371,1041.93
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.534605,0.853807,0.699858,17.2359,39.444,1.05994,0.040423,39.5231,1.06206,534.459
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.551594,0.932912,0.621331,17.7439,36.8698,0.814679,0.0376091,36.9437,0.816312,121.29
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.542271,0.9527,0.481214,19.3967,38.7982,0.924747,0.0396435,38.876,0.926601,144.899
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.54745,0.894411,0.467567,84.2523,52.5216,1.43199,0.0538457,52.6269,1.43486,2608.05
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.31405,0.760038,0.555163,64.0547,49.5319,1.49888,0.0509287,49.6312,1.50188,3143.57
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.02048,0.76546,0.540379,74.2934,50.9933,1.55616,0.0524444,51.0955,1.55928,3210.74
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.672201,0.728761,0.484116,47.6377,43.9051,1.11509,0.0449301,43.9931,1.11733,637.781
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.617343,0.939361,0.516245,65.6604,46.0504,1.09352,0.0470496,46.1426,1.09571,119.232
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.698547,0.721881,0.472066,51.9449,45.0046,1.10001,0.0460124,45.0948,1.10221,546.849
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.479518,0.147059,0.240475,93.0598,51.6337,2.55117,0.0540765,51.7371,2.55628,12396.4
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.525649,0.250052,0.247438,63.9325,47.7712,1.85851,0.0495305,47.867,1.86223,6714.81
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.494378,0.6808,0.394098,72.0101,46.9478,1.0801,0.0479319,47.0419,1.08227,551.781
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.447418,0.746347,0.359296,86.6448,48.2761,1.02738,0.0492048,48.3728,1.02944,546.058
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.450244,0.787933,0.52575,89.8175,48.3057,1.00705,0.0492141,48.4025,1.00906,205.64
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.657859,0.853365,0.536,49.8112,44.5684,1.06099,0.0455381,44.6577,1.06312,798.721
wordcount,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.5421,0.894785,0.493265,24.4127,42.6553,1.04892,0.0436168,42.7408,1.05102,671.568
