naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.1708,0.939659,0.613795,37.2242,43.8754,0.868198,0.0446541,43.9634,0.869938,339.462
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1.01,1.16482,0.800292,0.584087,50.578,46.0126,1.00004,0.0474827,45.557,0.990137,1570.16
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,1.10627,0.743299,0.560391,47.8369,45.6175,1.32553,0.0468961,45.6632,1.32686,3296.11
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.650674,0.318181,0.333884,63.7731,48.4689,2.02505,0.050393,48.5661,2.02911,9486.58
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.630699,0.349484,0.332365,80.4859,52.1544,2.66018,0.0547049,52.2589,2.66551,14515.3
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.297251,0.205761,0.2051,93.1424,52.5519,2.617,0.0550586,52.6573,2.62225,15486.9
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.82367,0.726436,0.553384,33.5969,42.8992,1.30293,0.0441138,42.9852,1.30554,3153.14
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.51995,0.872846,0.564487,25.253,40.8306,0.906601,0.0416537,40.9124,0.908418,460.191
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.686294,0.282309,0.299584,48.159,43.9431,1.34778,0.0452002,44.0311,1.35048,4460.68
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,0.404281,0.19451,0.263908,38.1674,45.9409,2.66352,0.0485558,45.9868,2.66618,15452.8
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,1.2544,0.684169,0.490941,72.1347,50.6729,1.63488,0.0522555,50.7236,1.63652,5317.62
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.19038,0.212373,0.35477,96.708,53.4348,2.24659,0.05557,53.5418,2.25109,10370.8
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1.01,0.503519,0.103702,0.162691,93.9072,52.4223,2.60247,0.055575,51.9033,2.5767,15426.2
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.57683,0.283576,0.450722,96.1508,55.2051,2.45868,0.0575484,55.3157,2.46361,11417
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.387343,0.0599387,0.154701,97.9341,51.7786,2.42976,0.0541,51.8824,2.43463,13867.2
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.76514,0.307851,0.484568,93.2769,55.3992,2.58475,0.057868,55.5102,2.58993,12159
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.81952,0.372736,0.5676,93.0497,55.449,2.46315,0.0577963,55.5601,2.46808,11191.2
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1,2.34865,0.478737,0.615055,90.796,56.5594,2.5898,0.0591492,56.5594,2.5898,11686.9
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,1.56853,0.201336,0.411095,92.9776,54.5717,2.48795,0.0570026,54.6263,2.49044,12584.1
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.29319,0.186576,0.38605,97.2104,54.4016,2.43553,0.0567235,54.5106,2.44041,12480.2
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1.001,0.422453,0.0853769,0.198886,93.6372,51.3654,2.42185,0.0538411,51.3141,2.41943,13190.1
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.37648,0.475018,0.635351,92.7415,56.9267,2.68529,0.0594928,57.0408,2.69067,11621
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.19366,0.542586,0.591509,91.7326,56.4838,2.48357,0.0588495,56.597,2.48855,10586.4
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.23616,0.406017,0.598809,87.7309,55.4133,2.49996,0.0577975,55.5244,2.50497,11140.7
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.3655,0.494669,0.629573,94.049,57.1174,2.57361,0.0596314,57.1746,2.57619,11555.1
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1.009,2.30322,0.452249,0.611391,93.9886,56.9572,2.64095,0.0601345,56.4491,2.61739,11470.7
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.36429,0.423393,0.606231,89.1951,56.1971,2.67651,0.0588147,56.2533,2.67918,11692.5
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1.012,2.43992,0.474607,0.636427,93.987,57.4598,2.71918,0.0609012,56.7785,2.68693,12048.8
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.24635,0.394247,0.58141,87.9072,55.4831,2.5431,0.0579101,55.5943,2.5482,11190
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1,2.37541,0.468517,0.630161,92.6357,56.8059,2.65265,0.0594586,56.8059,2.65265,11558.6
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.24102,0.405408,0.587034,89.131,55.6806,2.53034,0.0580945,55.7922,2.53542,11040.7
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1,2.414,0.47947,0.637541,92.3958,57.015,2.56676,0.0595818,57.015,2.56676,11833.7
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.38893,0.467515,0.627335,94.1396,57.0981,2.60945,0.0595882,57.2126,2.61467,11775.6
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.30239,0.40975,0.596504,88.5283,55.7551,2.60609,0.0582444,55.8668,2.61132,11460.6
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1,2.41097,0.469755,0.635729,93.719,57.2116,2.64248,0.0598541,57.2116,2.64248,11862.3
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.22619,0.393216,0.575745,87.0205,55.3972,2.529,0.0578683,55.4527,2.53153,11080.7
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.40448,0.486285,0.640582,93.5039,57.1539,2.63341,0.0597275,57.2111,2.63604,11709.2
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1.011,2.25697,0.406364,0.588609,91.7304,56.2825,2.50671,0.0594359,55.6702,2.47943,11124.2
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.40097,0.465932,0.634424,91.3357,56.7078,2.58344,0.0591727,56.8215,2.58861,11881.1
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.41506,0.474118,0.636415,93.302,57.0645,2.60426,0.0596091,57.1216,2.60687,11766.6
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.26561,0.386235,0.583783,87.8448,55.6688,2.51191,0.0581225,55.7245,2.51442,11285.4
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.42005,0.466955,0.63749,94.1027,57.402,2.58524,0.0599272,57.4594,2.58783,11853.2
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.25995,0.388081,0.584635,88.4736,55.6402,2.48157,0.0580636,55.6959,2.48405,11323.2
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.41897,0.463872,0.633235,93.37,57.0117,2.56566,0.0594582,57.1259,2.5708,11875.5
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.30875,0.392684,0.590062,89.8733,55.9186,2.48311,0.0582849,56.0306,2.48809,11512.9
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.43594,0.478324,0.64137,92.6265,56.9148,2.50585,0.0593612,56.9718,2.50836,11930.6
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.35488,0.457562,0.623821,94.0769,56.8068,2.50808,0.0591962,56.9206,2.51311,11660
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.39527,0.404444,0.603293,88.0482,55.8197,2.51763,0.058279,55.8756,2.52015,11795.9
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.42404,0.463623,0.635232,94.1468,57.8365,2.59327,0.0603694,57.8944,2.59587,11951.3
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1,2.26286,0.387507,0.584251,87.9293,55.2869,2.51911,0.057806,55.2869,2.51911,11230.3
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.40041,0.486806,0.636495,93.94,57.2007,2.54099,0.0596819,57.2579,2.54354,11780.1
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1.018,2.21887,0.417808,0.573001,88.8081,55.371,2.4489,0.0588607,54.392,2.4056,11064.8
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.41954,0.480621,0.639346,93.5246,57.0573,2.58809,0.0595857,57.1144,2.59068,11849.2
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.31808,0.407847,0.597107,91.9772,56.1612,2.51781,0.0585616,56.2737,2.52286,11465
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.38383,0.461766,0.62989,89.7912,56.2204,2.56142,0.0586643,56.3331,2.56655,11751.1
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.40221,0.486877,0.631607,93.0231,56.8893,2.4947,0.0593247,56.9463,2.49719,11656.7
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.25144,0.391917,0.584949,88.3115,55.3222,2.42705,0.0576915,55.3776,2.42948,11272.8
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.42504,0.469494,0.637837,93.8648,57.1488,2.55828,0.0595877,57.2633,2.56341,11918.7
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1,2.29165,0.401672,0.588439,87.6658,55.5407,2.44647,0.0579872,55.5407,2.44647,11324.8
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.43632,0.46945,0.638869,93.502,57.1205,2.56645,0.0596272,57.1777,2.56902,11910.5
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.28551,0.438678,0.612195,91.7309,56.0052,2.40776,0.0583546,56.0613,2.41017,10925.3
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.417829,0.0849093,0.175554,92.8061,49.4442,1.45446,0.0507969,49.5433,1.45738,6426.94
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.385166,0.0614469,0.142895,95.6492,51.3892,2.25527,0.0535372,51.4922,2.25979,13514.5
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,1.73551,0.282496,0.484199,93.7877,55.1663,2.37453,0.0574258,55.2769,2.37929,11838.5
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,0.383858,0.0880004,0.186545,98.0364,51.7549,2.28353,0.0539304,51.8587,2.2881,13259.4
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,1.003,1.95891,0.313367,0.527657,88.475,54.7306,2.54877,0.0574512,54.5669,2.54114,11690.5
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.35179,0.493923,0.618309,94.5824,57.2197,2.60134,0.0597612,57.277,2.60394,11624
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.998,2.32349,0.423443,0.60653,92.1439,56.5448,2.5181,0.0589448,56.6581,2.52315,11375.5
naivebayes,flink,bigdatabench,16,2133,2,2.1,8,1,0.999,2.39686,0.43916,0.620086,89.7808,56.3255,2.5751,0.0588417,56.3819,2.57767,11865.1
